created_at,text,sentiment
2017-12-03T21:35:06Z,$AAPL&#39;s Return On Assets of 12.88% is amongst the best returns of the industry. $AAPL outperforms 86% of its in ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=PROFITABILITY#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,Neutral
2017-12-03T21:31:37Z,$SQ $NVDA $NFLX $AAPL $AMBA  $AMD  ARE YOU GUYS READY TO MAKE A QUICK 30% UPCOMING WEEKS?,Neutral
2017-12-03T21:29:26Z,Estimize revenue expectations are 0.39% higher than that of Wall Street for $AAPL Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_difference&amp;amp;utm_source=stocktwits#chart=change-over-time,Neutral
2017-12-03T21:21:00Z,$AET $CVS $WINS $RDN $AAPL $BTC.X $UVXY $SPY $CLGX $NDSN please follow me for more original Stocktwits trader interviews..,Neutral
2017-12-03T21:20:21Z,$AET $CVS $WINS $RDN $AAPL $BTC.X $UVXY $SPY $CLGX $NDSN https://youtu.be/rMRHFZT2c-Y,Neutral
2017-12-03T21:13:30Z,"$MARK President of China, CEOs of $AAPL $GOOG $BABA Tencent, Baidu, $CSCO plus more ... and $MARK CEO @ this event  https://www.cnbc.com/2017/12/03/chinas-xi-says-country-will-not-close-door-to-global-internet.html",Neutral
2017-12-03T21:04:20Z,"$AAPL Will the Trump, Flynn, Republican party, russian scandal overshadow the tax blunder? Red tomorrow i feel",Neutral
2017-12-03T20:58:29Z,$AAPL is ripe 4some juicy upside via daily bull flag...last Fri was a nice BTD opportunity indeed..we shall c,Bullish
2017-12-03T20:53:56Z,$AAPL Chinese will never let Apple in the front door,Bearish
2017-12-03T20:47:24Z,$AAPL Wow. iPhone X sales have already passed sales of the iPhone 8+ despite latter being available for 6 more weeks,Bullish
2017-12-03T20:35:52Z,@Stevez1 @Cloudrunner  $AAPL  $MSFT   not many other.  I think my fund lost 700k in AOL in 2000 maybe more,Neutral
2017-12-03T20:31:04Z,"$AAPL there might be some short term upside follow through tomorrow, but the broken parabola has spoken.",Bearish
2017-12-03T20:28:50Z,$spy $qqq $AAPL who are the best follows that are less short term/chartist types and more qualitative analysis long term thinkers?,Neutral
2017-12-03T20:28:02Z,$AAPL Here&#39;s Why Warren Buffett&#39;s Berkshire Hathaway Still Loves Apple Stock: https://www.msn.com/en-us/money/topstocks/heres-why-warren-buffetts-berkshire-hathaway-still-loves-apple-stock/ar-BBFVUjH,Bullish
2017-12-03T20:26:54Z,$AAPL,Bullish
2017-12-03T20:23:11Z,$AAPL Lots of Block Trades last week. A few levels to watch: 3M Block Trade at $171.03 1.7M Block Trade at $171.62,Neutral
2017-12-03T20:21:40Z,$AAPL,Bullish
2017-12-03T20:20:28Z,$AAPL $fb Futures should open modestly red I’m thinking,Bearish
2017-12-03T20:12:40Z,$AAPL stop saying congrats for buying the dip at the top of the yearly trend lol im all for a bullish week but remember ur playing w/ fire,Neutral
2017-12-03T20:11:46Z,$AAPL buy order when funds hit tom knight.,Neutral
2017-12-03T20:10:26Z,$AAPL i like appl,Neutral
2017-12-03T20:09:25Z,$SPY $ES_F $AAPL $GOOG $FB   Corporate Profits Expansion Just Started! Congrats to Those that bought the dip Friday,Bullish
2017-12-03T20:08:36Z,$SPY $QQQ $IWM $XBI $LABU $FB $AAPL PatronDoss25 The Stocktwits LEGEND https://www.youtube.com/watch?v=7hnxw3CuZz0,Neutral
2017-12-03T20:03:47Z,Free video with setups for Dec 4 &quot;A Wild Ride&quot; $AMD $AAPL $C $TSLA $FB https://www.learnstocks101.com/stock-market-analysis/2017/12/wild-ride,Neutral
2017-12-03T20:01:56Z,$AAPL  wait for 162,Bullish
2017-12-03T19:58:35Z,$GOOGL $FB $AAPL $NVDA $MU $AMZN $ATVI $SQ $NFLX $BABA $SEDG,Neutral
2017-12-03T19:46:59Z,"$GOOGL $FB $AAPL $NVDA $MU $AMZN $ATVI $SQ $NFLX $BABA $SEDG My portfolio as of last week, let&#39;s goo tech I&#39;m ready:",Bullish
2017-12-03T19:42:01Z,"$AAPL is currently trading near its 52 week high, which is a good sign. The S&amp;P500 Index however is also tradin ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32",Neutral
2017-12-03T19:24:35Z,$SPY $AAPL $GOOG $FBIO $NVDA $NFLX $PCLN $DIS $SPX $ES_F   Buying With Rest Of Cash Monday! Tax Bill Was Passed Saturday! YUGE TAX CUTS,Bullish
2017-12-03T19:20:39Z,Last week performance of SP500 stock in heatmap $AAPL $PG $KO $PEP $PM $MO $XOM $BA $GE $CVX https://www.finscreener.com/map,Neutral
2017-12-03T19:07:28Z,$AAPL will they try to hold it down and steal shares or they just buy it up on Monday?,Neutral
2017-12-03T18:52:10Z,Bitcoin ETF on Nasdaq? Where or when ? $AMD $AAPL $NVDA,Neutral
2017-12-03T18:35:21Z,Estimize EPS expectations are 1.50% higher than that of Wall Street for $AAPL Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_difference&amp;amp;utm_source=stocktwits#chart=change-over-time,Neutral
2017-12-03T18:35:13Z,GOP Cash Repatriation -- Who Would Benefit The Most? https://buff.ly/2zjftWE  $AAPL $MSFT $GOOG $CSCO $ORCL,Neutral
2017-12-03T18:31:24Z,$AAPL has anyone research what impact the tax reform has on apple?,Neutral
2017-12-03T18:18:20Z,watchlist this week is $GLUU $GLW $PENN $WYNN $AAPL $ZNGA https://www.shortmetina.com/trading-watchlist.html,Neutral
2017-12-03T18:13:56Z,VIDEO: $XLK $AAPL $FB Technical Analysis 12/1/2017 https://www.chartguys.com/tickers/aapl #Market #stock #Markets #stocks #trading #invest #daytrade,Neutral
2017-12-03T18:07:13Z,"$AAPL Monthly Chart:  Only up 1,328% from 2009...   $QQQ $SPY",Neutral
2017-12-03T18:04:27Z,$MU $AAPL $AMD $NVDA $FB how many think tech will gap up on Monday?,Bullish
2017-12-03T18:02:11Z,"ST TRADERS WHO LOST BIG ON FRIDAY SHOULD COME TOGETHER FOR A CLASS ACTION SUIT AGAINST ABC!  $SPY, $AAPL, $IWM",Neutral
2017-12-03T17:59:04Z,$AAPL honestly if your a technical trader gtfo not a good play but with political climate we can see a rise here,Neutral
2017-12-03T17:58:08Z,$AAPL lol,Bullish
2017-12-03T17:57:06Z,$AAPL&#39;s Return On Assets of 12.88% is amongst the best returns of the industry. $AAPL outperforms 86% of its in ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=PROFITABILITY#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,Neutral
2017-12-03T17:51:53Z,"$AAPL   http://abc13.co/2ki8ypG  Apple phones exploding , time to get out guys",Bearish
2017-12-03T17:51:21Z,$AAPL Holding short term support but longer term needs some work. $STUDY Sundays,Neutral
2017-12-03T17:47:07Z,$SPY $AAPL $GOOG $FB $WFC $BAC $C $JPM $GS $NFLX   Adding A Big Position Monday Due To Tax Cuts Being Passed! Ready to buy again,Bullish
2017-12-03T17:29:16Z,"$AAPL Wouldn&#39;t it be crazy, if CEO&#39;s and Upper Management started being accused of sexual harassment. It seems like a trend nowadays.",Neutral
2017-12-03T17:18:57Z,$AAPL Weekly candle shows that a retrace may be the answer. Negative divergence just like last time.,Neutral
2017-12-03T17:16:34Z,$AAPL Could this time be different? Breakout coming or retrace back to dotted line? What do you think? Answer below!,Neutral
2017-12-03T17:11:56Z,$AAPL on #SIXTEEN  #CANDLES watch if above tenkansen resistance. caution 4 the dump after $OINGO $BOINGO dance $SPY,Neutral
2017-12-03T17:06:26Z,@GoodNewsBull I&#39;m an IT guy for years so the relationship to $AAPL for chips memory and equipment as well as other industry demand for same,Neutral
2017-12-03T17:05:30Z,"$AAPL $MSFT ABC News suspended investigative reporter Brian Ross for his erroneous report on M Flynn, which it called a &quot;serious error.",Neutral
2017-12-03T16:57:07Z,$AAPL   I explain         https://youtu.be/HAjFeYEtjjY,Neutral
2017-12-03T16:54:03Z,"$SPY $BAC $uvxy $c $AMZN $GOOGL $FB $NVDA $AAPL $MSFT $WMT $HD $MU $BABA  trump only ,leverage is that he hold out signing the tax bill.",Bullish
2017-12-03T16:51:02Z,@GoodNewsBull $MU and $LRCX are down the most and concern me more than $AVGO and $AAPL,Neutral
2017-12-03T16:49:37Z,@GoodNewsBull New to single stocks about 6 mths. Diversified well except my brokerage acct of 44k is split between $AVGO $AAPL $MU $LRCX,Neutral
2017-12-03T16:46:13Z,$TSLA $AMZN $AAPL,Neutral
2017-12-03T16:40:39Z,$AAPL Tech $PYPL $V Payments $C $ALLY Banks $LMT Defense $M $WMT $DLTR Retail $PFE Large cap bio $RAD $VRX $GE Beatdowns,Bullish
2017-12-03T16:38:54Z,$AAPL - low risk swing play here with limited downside. Should be good for a 2-3 percent swing over the next week or two,Bullish
2017-12-03T16:32:00Z,"Possible low risk trading setup on $AAPL, buy stop entry @176.26. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TRADINGSETUP#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32",Neutral
2017-12-03T16:20:27Z,$AAPL bummed the iPhone X feels plastic and cheap.... but there is no way i can escape ecosystem.,Neutral
2017-12-03T16:20:09Z,$QQQ $XLK $AAPL  @astruzynski see last three day candle patterns. Inside day and Morningstar type?? Interested see tomorrow.,Neutral
2017-12-03T16:19:51Z,$AAPL Bull flagging on daily and weekly chart. Tax reform pass plus increasing iPhone X sale. This will see 180 within 1-2 weeks.,Bullish
2017-12-03T16:17:10Z,$AAPL Got my iPhone X. I love it.,Neutral
2017-12-03T16:11:03Z,$AAPL (Heikin-Ashi) Why waiting is more rewarding now | $https://wp.me/pQeTK-A4,Neutral
2017-12-03T15:58:40Z,$AAPL Got 50 $AAPL at 168.25 last week so opinions would be to hold this long term and not take a quick profit?,Neutral
2017-12-03T15:52:34Z,$AAPL Apple shares fell nearly $4 last week along with the rest of the market. The stock is up 50% in 2017. Lookin… https://stocknews.com/news/aapl-apple-shares-fell-nearly-4-last-week-along-with-the/,Neutral
2017-12-03T15:41:28Z,$AAPL estimates distribution - here’s what 233 Estimize analysts are expecting $AAPL to report for Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=distribution&amp;amp;utm_source=stocktwits#chart=scatter-plot,Neutral
2017-12-03T15:23:52Z,Stocks to buy this week. $AAPL $BABA $ULTA $ZION $UNP $LRCX $WMT http://www.valuestocksweekly.com/weekly-predictions/stocks-to-buy-this-week6274318,Bullish
2017-12-03T15:18:09Z,3 of Warren Buffett&#39;s Favorite Healthcare Stocks That You Can Buy Right Now - https://buff.ly/2zKBD04  $AAPL $DVA $JNJ,Neutral
2017-12-03T15:07:27Z,Great Read &amp; Metrics in this Internet Trends Report 2017 $STUDY $QQQ $XLF $IWF $SPY $AAPL $SOCL $JD $BABA $WB $TCEHY http://www.kpcb.com/internet-trends,Bullish
2017-12-03T15:02:29Z,$AAPL X Phone adoption rate soaring...Mixpanel,Neutral
2017-12-03T14:59:16Z,$aapl $fb $ba $lmt $bidu $qcom $mcd $nvda $nflx $aal $biib $ibb https://m.youtube.com/watch?v=SAJqTE15xbQ,Neutral
2017-12-03T14:58:18Z,$aapl $fb $ba $lmt $bidu $qcom $mcd $nvda $nflx $aal $biib $ibb http://www.thehindu.com/news/international/after-erroneous-flynn-report-abc-news-suspends-brian-ross/article21254131.ece,Neutral
2017-12-03T14:52:15Z,$AAPL $SPY,Neutral
2017-12-03T14:44:01Z,"$AAPL is currently trading near its 52 week high, which is a good sign. The S&amp;P500 Index however is also tradin ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32",Neutral
2017-12-03T14:43:52Z,$AAPL ahem,Neutral
2017-12-03T14:41:48Z,$BABA $AAPL $SPY grabbed calls friday on all three on that dip. already green on 2/3 here. more green to come. #btfd #taxbill #gains,Bullish
2017-12-03T14:40:38Z,$AAPL and Trump match made in heaven and for me  MAGA,Bullish
2017-12-03T14:38:24Z,$AAPL Im getting in gold. Its not looking good fo D. Chump.,Neutral
2017-12-03T14:21:19Z,$AAPL Trump was in a hurry to ram it through because he knows his days are numbered as POTUS.,Neutral
2017-12-03T14:20:28Z,@KubaW Exaclty. And why does anyone buy $AAPL or $FB or $AMZN? To make money. Thats what all $BTC.X buyers are doing. Anything wrong in it?,Neutral
2017-12-03T14:20:10Z,"Share an idea on $AAPL This flynn news is stealing the show on the news, not the tax blunder. Stealing its thunder.",Neutral
2017-12-03T14:12:23Z,3 Stocks That Look Like $AAPL in 2008 - https://buff.ly/2zJ4i5o  $AOS $CDEV $TELL  $GE $TOT Have Stakes in Tellurian,Neutral
2017-12-03T14:09:58Z,$AAPL Sorry misread &quot; less then 1 year.&quot;,Neutral
2017-12-03T14:08:57Z,$AAPL How so I get to this? Know of no decrease in cap gains rate in new tax pos.Currently not 30% as far as I know.,Neutral
2017-12-03T14:06:21Z,$AAPL All pleas lead to Trump.,Neutral
2017-12-03T14:01:33Z,$AAPL this is going to bounce to 175 sometime this month.,Neutral
2017-12-03T13:56:54Z,$spy $aapl $fb $nflx i hate to say this but Trump is good for stock market.,Neutral
2017-12-03T13:45:09Z,"Why Apple Will Continue Rallying, explained 1  year ago:  https://lnkd.in/bzMSiNX $AAPL is with 47% gain since $SPY",Neutral
2017-12-03T13:21:19Z,"$AAPL why would you sell apple stock before the new year? If u owned it less then 1 yr, you pay 30%. Hold it till January u pay a lot less.",Bullish
2017-12-03T13:18:09Z,$AAPL carl sighs Apple atround 108 when Apple sales started to drop in china,Neutral
2017-12-03T13:16:16Z,$AAPL isn’t it crazy how Carl predicted Apple to be worth 240$ share and now it will probably get there. Bet he feels pretty dumb selling,Neutral
2017-12-03T13:14:40Z,$VERI Tech giants $GOOG $AAPL $FB $AMZN and $MSFT are vying to take the lead in the AI market by building AI frameworks and platforms.,Bullish
2017-12-03T12:49:22Z,"$AAPL APPLE 03DEC17 next months. This is my forecast for APPLE. The ticker the lines, more important. In this case pric",Neutral
2017-12-03T12:47:24Z,Here’s what 233 Estimize analysts believe $AAPL will report for Q1 2018 revenue [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_update&amp;amp;utm_source=stocktwits#chart=historical,Neutral
2017-12-03T12:29:19Z,$AAPL $AMZN $AMD $CHK Personaly and im sure ill probably be wrong but i think it will have a big morning pop followed by a market sell off.,Neutral
2017-12-03T12:06:49Z,"$AAPL Fake News , Christmas, tax reform passed = $$$$$$ next week.",Bullish
2017-12-03T11:56:51Z,$AAPL &quot;Apple counts China as its third-largest region by sales but it has lost market share.&quot; Reuters singing the same tired song,Bullish
2017-12-03T11:55:07Z,$VNQ $SPY $AAPL $FB $QQQ $IWM https://www.youtube.com/watch?v=2JVA654fvsQ,Neutral
2017-12-03T11:53:21Z,$AAPL Apple&#39;s Tim Cook says developers have earned $17 billion from China App Store,Bullish
2017-12-03T10:51:06Z,$AAPL has a Return On Assets of 12.88%. This is amongst the best returns in the industry. The industry average ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=FA&amp;utm_content=PROFITABILITY#/AAPL?r=fa&amp;key=bb853040-a4ac-41c6-b549-d218d2f21b32,Neutral
2017-12-03T10:39:10Z,So Monday will be bulish or bearish ? Tax reform x Flynn $AAPL $AMZN $AMD $CHK,Neutral
2017-12-03T10:15:11Z,"$AAPL market crashes Monday. Lithium up 120% in 1.5 yrs, smart phone saturation peak.",Neutral
2017-12-03T09:52:42Z,Here’s what 233 Estimize analysts believe $AAPL will report for Q1 2018 EPS [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_update&amp;amp;utm_source=stocktwits#chart=historical,Neutral
2017-12-03T09:03:19Z,$AAPL $FB $BAC $SPY $QQQ $IWM https://www.youtube.com/watch?v=Sk7NY3Pvkdw,Neutral
2017-12-03T08:39:22Z,Moving into 2018 what are your opinions are we gonna have a bull run again after the tax bill passed? $AAPL $MU $NVDA $NFLX $AMZN $BABA $FB,Neutral
2017-12-03T07:33:35Z,Love Gramp&#39;s spirit. Long may he run. Amen. $AAPL,Neutral
2017-12-03T07:26:32Z,Here’s Why Patience Should Pay Off for $HIMX Investors - https://buff.ly/2zK8KBe  includes $QCOM $AAPL,Neutral
2017-12-03T07:24:13Z,"$AAPL tax or no tax, 168 was bare bottom. Only way is up.",Neutral
2017-12-03T07:07:42Z,$AAPL https://www.bloomberg.com/news/articles/2017-12-03/internet-must-have-security-humanity-apple-chief-tells-china,Bullish
2017-12-03T07:04:53Z,$AAPL Apple&#39;s Tim Cook says developers have earned $17 billion from China App Store https://finance.yahoo.com/news/apples-tim-cook-says-developers-043956905.html,Bullish
2017-12-03T06:58:28Z,"$AAPL analysts on Estimize are expecting 9.92% YoY revenue growth for Q1, down from 12.22% in Q4 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=revenue_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-03T06:04:07Z,$AAPL somebody is short lol,Neutral
2017-12-03T05:56:03Z,$AAPL,Neutral
2017-12-03T05:53:55Z,FOLLOW US FOR FREE TRADES!$UVXY $AAPL $NFLX $SLV $GLD $DIA $FB,Neutral
2017-12-03T05:40:37Z,$PYPL $V $MA $AAPL $FB $SPY $QQQ $IWM https://www.youtube.com/watch?v=Sk7NY3Pvkdw,Bullish
2017-12-03T05:34:08Z,$spy $iwm $qqq $xlf $aapl $tsla $amzn $fb $nflx $googl,Neutral
2017-12-03T05:28:21Z,"Stocks to watch next week https://seekingalpha.com/news/3315859?source=ansh $GBTC, $COIN, $RIOT, $BITCF, $BTSC, $BTCS, $MGTI, $WWE, $PIAIF, $PNGAY, $LUV, $AAPL, $MSFT",Neutral
2017-12-03T05:19:50Z,$SPY Senate passed the corporate tax cut bill. Time for the market and high tech to sky rocket again. $KEM $UCTT $NVDA $AMD $FB $AAPL,Bullish
2017-12-03T04:54:08Z,$AAPL Your spell check and &quot;bureaucratic&quot; really don&#39;t play along.,Neutral
2017-12-03T04:44:05Z,$VNQ $SPY $FB $BAC $AAPL https://www.youtube.com/watch?v=2JVA654fvsQ,Bearish
2017-12-03T04:18:38Z,"@fredblumen $AAPL is loosing its shine every year, they lost me to the surface pro, dont need an ipad or a macbook, lets not mention &quot;root&quot;",Neutral
2017-12-03T04:10:41Z,Does passing of corporate tax cuts mean a rotation out of tech? $FB  $AAPL $GOOG And the rest.,Neutral
2017-12-03T04:07:44Z,"watching the downfall of $AAPL will be epic and entertaining, luckily we have $MSFT and $GOOG keepin it fresh",Bullish
2017-12-03T04:05:21Z,@stringcatt oooh good choice. With a shot of jack to cheers the $200 $AAPL milestone,Neutral
2017-12-03T04:04:28Z,"$AAPL analysts on Estimize are expecting 13.34% YoY EPS growth for Q1, down from 23.95% in Q4 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_growth&amp;amp;utm_source=stocktwits#chart=historical",Neutral
2017-12-03T04:02:24Z,$AAPL Clintons tax hike had better approval ratings than trumps cut,Neutral
2017-12-03T03:58:41Z,$FB $AAPL $AMZN Great read - Boyar Value Group&#39;s 3Q17 Letter - stay clear of FAANG stocks - https://investoralmanac.com/2017/11/02/boyar-value-group-3q17-stay-clear-of-faang/,Bearish
2017-12-03T03:06:52Z,$AAPL would you prefer to allocate where you spend or give it to the government to distribute it ‘evenly’. Still waiting for my share.,Neutral
2017-12-03T02:57:23Z,$AAPL how many % up on Monday and the rest of the week?   I am guessing 3% on Monday back to $175 Then up 3% til end of week to $180,Neutral
2017-12-03T02:55:01Z,"$AAPL is currently trading near its 52 week high, which is a good sign. The S&amp;P500 Index however is also tradin ... https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32",Neutral
2017-12-03T02:49:45Z,$AAPL Old Milwaukee for you.,Neutral
2017-12-03T02:47:05Z,@Bilderberg $AAPL at $200 would definitely mean Miller Time,Neutral
2017-12-03T02:41:42Z,$TSLA Best car on earth for the price.  #FACT $AAPL $AMZN $NVDA,Bullish
